NC_044048.1	10650000	10800000	616
NC_044048.1	10800000	10950000	748
NC_044048.1	10950000	11100000	565
NC_044048.1	11100000	11250000	430
NC_044048.1	11250000	11400000	316
NC_044048.1	11400000	11550000	371
NC_044048.1	11550000	11700000	878
NC_044048.1	11700000	11850000	879
NC_044048.1	11850000	12000000	838
NC_044048.1	12000000	12150000	853
NC_044048.1	12150000	12300000	752
NC_044048.1	12300000	12450000	679
NC_044048.1	12450000	12600000	754
NC_044048.1	12600000	12750000	775
NC_044048.1	12750000	12900000	765
NC_044048.1	12900000	13050000	757
NC_044048.1	13050000	13200000	709
NC_044048.1	13200000	13350000	703
NC_044048.1	13350000	13500000	858
NC_044048.1	13500000	13650000	898
NC_044048.1	13650000	13800000	867
NC_044048.1	13800000	13950000	624
NC_044048.1	13950000	14100000	615
NC_044048.1	14100000	14250000	1010
NC_044048.1	14250000	14400000	872
NC_044048.1	14400000	14550000	704
NC_044048.1	14550000	14700000	691
NC_044048.1	14700000	14850000	916
NC_044048.1	14850000	15000000	828
NC_044048.1	15000000	15150000	919
NC_044048.1	15150000	15300000	962
NC_044048.1	15300000	15450000	854
NC_044048.1	15450000	15600000	552
NC_044048.1	15600000	15750000	994
NC_044048.1	15750000	15900000	1175
NC_044048.1	15900000	16050000	765
NC_044048.1	16050000	16200000	956
NC_044048.1	16200000	16350000	827
NC_044048.1	16350000	16500000	764
NC_044048.1	16500000	16650000	978
NC_044048.1	16650000	16800000	715
NC_044048.1	16800000	16950000	713
NC_044048.1	16950000	17100000	734
NC_044048.1	17100000	17250000	992
NC_044048.1	17250000	17400000	677
NC_044048.1	17400000	17550000	886
NC_044048.1	17550000	17700000	902
NC_044048.1	17700000	17850000	858
NC_044048.1	17850000	18000000	831
NC_044048.1	18000000	18150000	743
NC_044048.1	18150000	18300000	947
NC_044048.1	18300000	18450000	878
NC_044048.1	18450000	18600000	897
NC_044048.1	18600000	18750000	910
NC_044048.1	18750000	18900000	938
NC_044048.1	18900000	19050000	813
NC_044048.1	19050000	19200000	878
NC_044048.1	19200000	19350000	1243
NC_044048.1	19350000	19500000	619
NC_044048.1	19500000	19650000	300
NC_044048.1	19650000	19800000	1008
NC_044048.1	19800000	19950000	1146
NC_044048.1	19950000	20100000	618
NC_044048.1	20100000	20250000	819
NC_044048.1	20250000	20400000	914
NC_044048.1	20400000	20550000	814
NC_044048.1	20550000	20700000	828
NC_044048.1	20700000	20850000	946
NC_044048.1	20850000	21000000	596
NC_044048.1	21000000	21150000	727
NC_044048.1	21150000	21300000	1073
NC_044048.1	21300000	21450000	479
NC_044048.1	21450000	21600000	971
NC_044048.1	21600000	21750000	447
NC_044048.1	21750000	21900000	531
NC_044048.1	21900000	22050000	921
NC_044048.1	22050000	22200000	941
NC_044048.1	22200000	22350000	1036
NC_044048.1	22350000	22500000	774
NC_044048.1	22500000	22650000	902
NC_044048.1	22650000	22800000	792
NC_044048.1	22800000	22950000	671
NC_044048.1	22950000	23100000	1143
NC_044048.1	23100000	23250000	1013
NC_044048.1	23250000	23400000	704
NC_044048.1	23400000	23550000	891
NC_044048.1	23550000	23700000	917
NC_044048.1	23700000	23850000	1003
NC_044048.1	23850000	24000000	934
NC_044048.1	24000000	24150000	996
NC_044048.1	24150000	24300000	1151
NC_044048.1	24300000	24450000	899
NC_044048.1	24450000	24600000	912
NC_044048.1	24600000	24750000	866
NC_044048.1	24750000	24900000	883
NC_044048.1	24900000	25050000	1223
NC_044048.1	25050000	25200000	967
NC_044048.1	25200000	25350000	887
NC_044048.1	25350000	25500000	963
NC_044048.1	25500000	25650000	666
NC_044048.1	25650000	25800000	314
NC_044048.1	25800000	25950000	846
NC_044048.1	25950000	26100000	833
NC_044048.1	26100000	26250000	915
NC_044048.1	26250000	26400000	335
NC_044048.1	26400000	26550000	387
NC_044048.1	26550000	26700000	834
NC_044048.1	26700000	26850000	796
NC_044048.1	26850000	27000000	814
NC_044048.1	27000000	27150000	963
NC_044048.1	27150000	27300000	1010
NC_044048.1	27300000	27450000	986
NC_044048.1	27450000	27600000	677
NC_044048.1	27600000	27750000	826
NC_044048.1	27750000	27900000	784
NC_044048.1	27900000	28050000	764
NC_044048.1	28050000	28200000	882
NC_044048.1	28200000	28350000	799
NC_044048.1	28350000	28500000	389
NC_044048.1	28500000	28650000	323
NC_044048.1	28650000	28800000	597
NC_044048.1	28800000	28950000	1171
NC_044048.1	28950000	29100000	352
NC_044048.1	29100000	29250000	14
NC_044048.1	29250000	29400000	258
NC_044048.1	29400000	29550000	451
NC_044048.1	29550000	29700000	916
NC_044048.1	29700000	29850000	23
NC_044048.1	29850000	30000000	675
NC_044048.1	30000000	30150000	288
NC_044048.1	30150000	30300000	0
NC_044048.1	30300000	30450000	644
NC_044048.1	30450000	30600000	684
NC_044048.1	30600000	30750000	252
NC_044048.1	30750000	30875876	442
NC_044049.1	0	150000	507
NC_044049.1	150000	300000	794
NC_044049.1	300000	450000	762
NC_044049.1	450000	600000	1292
NC_044049.1	600000	750000	1263
NC_044049.1	750000	900000	904
NC_044049.1	900000	1050000	1048
NC_044049.1	1050000	1200000	1102
NC_044049.1	1200000	1350000	976
NC_044049.1	1350000	1500000	765
NC_044049.1	1500000	1650000	140
NC_044049.1	1650000	1800000	1023
NC_044049.1	1800000	1950000	1151
NC_044049.1	1950000	2100000	1188
NC_044049.1	2100000	2250000	1116
NC_044049.1	2250000	2400000	883
NC_044049.1	2400000	2550000	729
NC_044049.1	2550000	2700000	1069
NC_044049.1	2700000	2850000	1283
NC_044049.1	2850000	3000000	1299
NC_044049.1	3000000	3150000	1387
NC_044049.1	3150000	3300000	1009
NC_044049.1	3300000	3450000	1075
NC_044049.1	3450000	3600000	888
NC_044049.1	3600000	3750000	1038
NC_044049.1	3750000	3900000	806
NC_044049.1	3900000	4050000	1560
NC_044049.1	4050000	4200000	945
NC_044049.1	4200000	4350000	1064
NC_044049.1	4350000	4500000	1123
NC_044049.1	4500000	4650000	424
NC_044049.1	4650000	4800000	596
NC_044049.1	4800000	4950000	151
NC_044049.1	4950000	5100000	766
NC_044049.1	5100000	5250000	348
NC_044049.1	5250000	5400000	568
NC_044049.1	5400000	5550000	180
NC_044049.1	5550000	5700000	294
NC_044049.1	5700000	5850000	676
NC_044049.1	5850000	6000000	936
NC_044049.1	6000000	6150000	564
NC_044049.1	6150000	6300000	955
NC_044049.1	6300000	6450000	15
NC_044049.1	6450000	6600000	25
NC_044049.1	6600000	6750000	613
NC_044049.1	6750000	6900000	855
NC_044049.1	6900000	7050000	425
NC_044049.1	7050000	7200000	896
NC_044049.1	7200000	7350000	932
NC_044049.1	7350000	7500000	675
NC_044049.1	7500000	7650000	648
NC_044049.1	7650000	7800000	553
NC_044049.1	7800000	7950000	501
NC_044049.1	7950000	8100000	465
NC_044049.1	8100000	8250000	479
NC_044049.1	8250000	8400000	597
NC_044049.1	8400000	8550000	648
NC_044049.1	8550000	8700000	635
NC_044049.1	8700000	8850000	803
NC_044049.1	8850000	9000000	675
NC_044049.1	9000000	9150000	612
NC_044049.1	9150000	9300000	642
NC_044049.1	9300000	9450000	769
NC_044049.1	9450000	9600000	761
NC_044049.1	9600000	9750000	728
NC_044049.1	9750000	9900000	721
NC_044049.1	9900000	10050000	217
NC_044049.1	10050000	10200000	777
NC_044049.1	10200000	10350000	529
NC_044049.1	10350000	10500000	866
NC_044049.1	10500000	10650000	609
NC_044049.1	10650000	10800000	731
NC_044049.1	10800000	10950000	1040
NC_044049.1	10950000	11100000	329
NC_044049.1	11100000	11250000	688
NC_044049.1	11250000	11400000	903
NC_044049.1	11400000	11550000	702
NC_044049.1	11550000	11700000	414
NC_044049.1	11700000	11850000	12
NC_044049.1	11850000	12000000	33
NC_044049.1	12000000	12150000	19
NC_044049.1	12150000	12300000	64
NC_044049.1	12300000	12450000	493
NC_044049.1	12450000	12600000	818
NC_044049.1	12600000	12750000	881
NC_044049.1	12750000	12900000	502
NC_044049.1	12900000	13050000	652
NC_044049.1	13050000	13200000	699
NC_044049.1	13200000	13350000	739
NC_044049.1	13350000	13500000	629
NC_044049.1	13500000	13650000	583
NC_044049.1	13650000	13800000	845
NC_044049.1	13800000	13950000	856
NC_044049.1	13950000	14100000	823
NC_044049.1	14100000	14250000	745
NC_044049.1	14250000	14400000	675
NC_044049.1	14400000	14550000	160
NC_044049.1	14550000	14700000	398
NC_044049.1	14700000	14850000	252
NC_044049.1	14850000	15000000	18
NC_044049.1	15000000	15150000	410
NC_044049.1	15150000	15300000	647
NC_044049.1	15300000	15450000	584
NC_044049.1	15450000	15600000	871
NC_044049.1	15600000	15750000	754
NC_044049.1	15750000	15900000	645
NC_044049.1	15900000	16050000	599
NC_044049.1	16050000	16200000	700
NC_044049.1	16200000	16350000	502
NC_044049.1	16350000	16500000	356
NC_044049.1	16500000	16650000	414
NC_044049.1	16650000	16800000	443
NC_044049.1	16800000	16950000	571
NC_044049.1	16950000	17100000	464
NC_044049.1	17100000	17250000	468
NC_044049.1	17250000	17400000	354
NC_044049.1	17400000	17550000	200
NC_044049.1	17550000	17700000	210
NC_044049.1	17700000	17850000	348
NC_044049.1	17850000	18000000	371
NC_044049.1	18000000	18150000	367
NC_044049.1	18150000	18300000	315
NC_044049.1	18300000	18450000	339
NC_044049.1	18450000	18600000	313
NC_044049.1	18600000	18750000	333
NC_044049.1	18750000	18900000	102
NC_044049.1	18900000	19050000	289
NC_044049.1	19050000	19200000	309
NC_044049.1	19200000	19350000	355
NC_044049.1	19350000	19500000	299
NC_044049.1	19500000	19650000	219
NC_044049.1	19650000	19800000	148
NC_044049.1	19800000	19950000	144
NC_044049.1	19950000	20100000	160
NC_044049.1	20100000	20250000	548
NC_044049.1	20250000	20400000	288
NC_044049.1	20400000	20550000	641
NC_044049.1	20550000	20700000	801
NC_044049.1	20700000	20850000	431
NC_044049.1	20850000	21000000	446
NC_044049.1	21000000	21150000	486
NC_044049.1	21150000	21300000	433
NC_044049.1	21300000	21450000	699
NC_044049.1	21450000	21600000	477
NC_044049.1	21600000	21750000	390
NC_044049.1	21750000	21900000	550
NC_044049.1	21900000	22050000	600
NC_044049.1	22050000	22200000	490
NC_044049.1	22200000	22350000	757
NC_044049.1	22350000	22500000	761
NC_044049.1	22500000	22650000	663
NC_044049.1	22650000	22800000	529
NC_044049.1	22800000	22950000	109
NC_044049.1	22950000	23100000	372
NC_044049.1	23100000	23250000	139
NC_044049.1	23250000	23400000	659
NC_044049.1	23400000	23550000	596
NC_044049.1	23550000	23700000	917
NC_044049.1	23700000	23850000	754
NC_044049.1	23850000	24000000	222
NC_044049.1	24000000	24150000	530
NC_044049.1	24150000	24300000	788
NC_044049.1	24300000	24450000	920
NC_044049.1	24450000	24600000	909
NC_044049.1	24600000	24750000	844
NC_044049.1	24750000	24900000	770
NC_044049.1	24900000	25050000	55
NC_044049.1	25050000	25200000	821
NC_044049.1	25200000	25350000	962
NC_044049.1	25350000	25500000	856
NC_044049.1	25500000	25650000	617
NC_044049.1	25650000	25800000	617
NC_044049.1	25800000	25950000	590
NC_044049.1	25950000	26100000	646
NC_044049.1	26100000	26250000	195
NC_044049.1	26250000	26400000	704
NC_044049.1	26400000	26550000	711
NC_044049.1	26550000	26700000	356
NC_044049.1	26700000	26850000	741
NC_044049.1	26850000	27000000	358
NC_044049.1	27000000	27150000	338
NC_044049.1	27150000	27300000	0
NC_044049.1	27300000	27450000	419
NC_044049.1	27450000	27600000	575
NC_044049.1	27600000	27750000	427
NC_044049.1	27750000	27900000	550
NC_044049.1	27900000	28050000	733
NC_044049.1	28050000	28200000	589
NC_044049.1	28200000	28350000	578
NC_044049.1	28350000	28500000	463
NC_044049.1	28500000	28650000	66
NC_044049.1	28650000	28732775	20
NC_044050.1	0	150000	577
NC_044050.1	150000	300000	566
NC_044050.1	300000	450000	324
NC_044050.1	450000	600000	359
NC_044050.1	600000	750000	418
NC_044050.1	750000	900000	485
NC_044050.1	900000	1050000	376
NC_044050.1	1050000	1200000	332
NC_044050.1	1200000	1350000	325
NC_044050.1	1350000	1500000	486
NC_044050.1	1500000	1650000	419
NC_044050.1	1650000	1800000	473
NC_044050.1	1800000	1950000	659
NC_044050.1	1950000	2100000	624
NC_044050.1	2100000	2250000	668
NC_044050.1	2250000	2400000	559
NC_044050.1	2400000	2550000	746
NC_044050.1	2550000	2700000	579
NC_044050.1	2700000	2850000	859
NC_044050.1	2850000	3000000	535
NC_044050.1	3000000	3150000	673
NC_044050.1	3150000	3300000	1174
NC_044050.1	3300000	3450000	862
NC_044050.1	3450000	3600000	645
NC_044050.1	3600000	3750000	945
NC_044050.1	3750000	3900000	655
NC_044050.1	3900000	4050000	699
NC_044050.1	4050000	4200000	624
NC_044050.1	4200000	4350000	507
NC_044050.1	4350000	4500000	527
NC_044050.1	4500000	4650000	704
NC_044050.1	4650000	4800000	755
NC_044050.1	4800000	4950000	437
NC_044050.1	4950000	5100000	497
NC_044050.1	5100000	5250000	551
NC_044050.1	5250000	5400000	441
NC_044050.1	5400000	5550000	748
NC_044050.1	5550000	5700000	627
NC_044050.1	5700000	5850000	619
NC_044050.1	5850000	6000000	590
NC_044050.1	6000000	6150000	813
NC_044050.1	6150000	6300000	681
NC_044050.1	6300000	6450000	610
NC_044050.1	6450000	6600000	890
NC_044050.1	6600000	6750000	884
NC_044050.1	6750000	6900000	917
NC_044050.1	6900000	7050000	771
NC_044050.1	7050000	7200000	668
NC_044050.1	7200000	7350000	639
NC_044050.1	7350000	7500000	937
NC_044050.1	7500000	7650000	605
NC_044050.1	7650000	7800000	615
NC_044050.1	7800000	7950000	698
NC_044050.1	7950000	8100000	665
NC_044050.1	8100000	8250000	879
NC_044050.1	8250000	8400000	742
NC_044050.1	8400000	8550000	881
NC_044050.1	8550000	8700000	863
NC_044050.1	8700000	8850000	798
NC_044050.1	8850000	9000000	693
NC_044050.1	9000000	9150000	935
NC_044050.1	9150000	9300000	764
NC_044050.1	9300000	9450000	768
NC_044050.1	9450000	9600000	844
NC_044050.1	9600000	9750000	706
NC_044050.1	9750000	9900000	811
NC_044050.1	9900000	10050000	774
NC_044050.1	10050000	10200000	721
NC_044050.1	10200000	10350000	604
NC_044050.1	10350000	10500000	790
NC_044050.1	10500000	10650000	486
NC_044050.1	10650000	10800000	557
NC_044050.1	10800000	10950000	524
NC_044050.1	10950000	11100000	651
NC_044050.1	11100000	11250000	553
NC_044050.1	11250000	11400000	587
NC_044050.1	11400000	11550000	775
NC_044050.1	11550000	11700000	421
NC_044050.1	11700000	11850000	486
NC_044050.1	11850000	12000000	787
NC_044050.1	12000000	12150000	756
NC_044050.1	12150000	12300000	917
NC_044050.1	12300000	12450000	608
NC_044050.1	12450000	12600000	802
NC_044050.1	12600000	12750000	721
NC_044050.1	12750000	12900000	478
NC_044050.1	12900000	13050000	638
NC_044050.1	13050000	13200000	883
NC_044050.1	13200000	13350000	747
NC_044050.1	13350000	13500000	776
NC_044050.1	13500000	13650000	430
NC_044050.1	13650000	13800000	910
NC_044050.1	13800000	13950000	930
NC_044050.1	13950000	14100000	831
NC_044050.1	14100000	14250000	818
NC_044050.1	14250000	14400000	905
NC_044050.1	14400000	14550000	823
NC_044050.1	14550000	14700000	654
NC_044050.1	14700000	14850000	470
NC_044050.1	14850000	15000000	584
NC_044050.1	15000000	15150000	887
NC_044050.1	15150000	15300000	746
NC_044050.1	15300000	15450000	812
NC_044050.1	15450000	15600000	597
NC_044050.1	15600000	15750000	659
NC_044050.1	15750000	15900000	213
NC_044050.1	15900000	16050000	221
NC_044050.1	16050000	16200000	674
NC_044050.1	16200000	16350000	594
NC_044050.1	16350000	16500000	678
NC_044050.1	16500000	16650000	478
NC_044050.1	16650000	16800000	468
NC_044050.1	16800000	16950000	696
NC_044050.1	16950000	17100000	654
NC_044050.1	17100000	17250000	692
NC_044050.1	17250000	17400000	607
NC_044050.1	17400000	17550000	412
NC_044050.1	17550000	17700000	253
NC_044050.1	17700000	17850000	522
NC_044050.1	17850000	18000000	633
NC_044050.1	18000000	18150000	577
NC_044050.1	18150000	18300000	683
NC_044050.1	18300000	18450000	666
NC_044050.1	18450000	18600000	747
NC_044050.1	18600000	18750000	726
NC_044050.1	18750000	18900000	646
NC_044050.1	18900000	19050000	732
NC_044050.1	19050000	19200000	484
NC_044050.1	19200000	19350000	789
NC_044050.1	19350000	19500000	507
NC_044050.1	19500000	19650000	688
NC_044050.1	19650000	19800000	551
NC_044050.1	19800000	19950000	546
NC_044050.1	19950000	20100000	763
NC_044050.1	20100000	20250000	584
NC_044050.1	20250000	20400000	541
NC_044050.1	20400000	20550000	631
NC_044050.1	20550000	20700000	535
NC_044050.1	20700000	20850000	764
NC_044050.1	20850000	21000000	487
NC_044050.1	21000000	21150000	740
NC_044050.1	21150000	21300000	701
NC_044050.1	21300000	21450000	811
NC_044050.1	21450000	21600000	359
NC_044050.1	21600000	21750000	1075
NC_044050.1	21750000	21900000	941
NC_044050.1	21900000	22050000	898
NC_044050.1	22050000	22200000	1016
NC_044050.1	22200000	22350000	1047
NC_044050.1	22350000	22500000	727
NC_044050.1	22500000	22650000	48
NC_044050.1	22650000	22800000	647
NC_044050.1	22800000	22950000	370
NC_044050.1	22950000	23100000	747
NC_044050.1	23100000	23250000	359
NC_044050.1	23250000	23400000	340
NC_044050.1	23400000	23550000	842
NC_044050.1	23550000	23700000	724
NC_044050.1	23700000	23850000	779
NC_044050.1	23850000	24000000	781
NC_044050.1	24000000	24150000	659
NC_044050.1	24150000	24300000	576
NC_044050.1	24300000	24450000	759
NC_044050.1	24450000	24600000	682
NC_044050.1	24600000	24750000	859
NC_044050.1	24750000	24900000	665
NC_044050.1	24900000	25050000	606
NC_044050.1	25050000	25200000	765
NC_044050.1	25200000	25350000	875
NC_044050.1	25350000	25500000	121
NC_044050.1	25500000	25650000	878
NC_044050.1	25650000	25800000	870
NC_044050.1	25800000	25950000	664
NC_044050.1	25950000	26100000	207
NC_044050.1	26100000	26250000	847
NC_044050.1	26250000	26400000	811
NC_044050.1	26400000	26550000	989
NC_044050.1	26550000	26700000	983
NC_044050.1	26700000	26850000	542
NC_044050.1	26850000	27000000	752
NC_044050.1	27000000	27150000	703
NC_044050.1	27150000	27300000	212
NC_044050.1	27300000	27450000	933
NC_044050.1	27450000	27600000	670
NC_044050.1	27600000	27750000	943
NC_044050.1	27750000	27900000	713
NC_044050.1	27900000	28050000	575
NC_044050.1	28050000	28200000	663
NC_044050.1	28200000	28350000	697
NC_044050.1	28350000	28500000	887
NC_044050.1	28500000	28650000	883
NC_044050.1	28650000	28800000	854
NC_044050.1	28800000	28950000	664
NC_044050.1	28950000	29100000	1059
NC_044050.1	29100000	29250000	855
NC_044050.1	29250000	29400000	980
NC_044050.1	29400000	29550000	966
NC_044050.1	29550000	29700000	939
NC_044050.1	29700000	29850000	962
NC_044050.1	29850000	30000000	779
NC_044050.1	30000000	30150000	547
NC_044050.1	30150000	30300000	544
NC_044050.1	30300000	30450000	610
NC_044050.1	30450000	30600000	706
NC_044050.1	30600000	30750000	432
NC_044050.1	30750000	30900000	569
NC_044050.1	30900000	30954429	0
NC_044051.1	0	150000	439
NC_044051.1	150000	300000	478
NC_044051.1	300000	450000	451
NC_044051.1	450000	600000	535
NC_044051.1	600000	750000	601
NC_044051.1	750000	900000	182
NC_044051.1	900000	1050000	343
NC_044051.1	1050000	1200000	672
NC_044051.1	1200000	1350000	291
NC_044051.1	1350000	1500000	446
NC_044051.1	1500000	1650000	710
NC_044051.1	1650000	1800000	888
NC_044051.1	1800000	1950000	743
NC_044051.1	1950000	2100000	1035
NC_044051.1	2100000	2250000	319
NC_044051.1	2250000	2400000	938
NC_044051.1	2400000	2550000	305
NC_044051.1	2550000	2700000	459
NC_044051.1	2700000	2850000	615
NC_044051.1	2850000	3000000	1149
NC_044051.1	3000000	3150000	212
NC_044051.1	3150000	3300000	343
NC_044051.1	3300000	3450000	532
NC_044051.1	3450000	3600000	637
NC_044051.1	3600000	3750000	503
NC_044051.1	3750000	3900000	287
NC_044051.1	3900000	4050000	1667
NC_044051.1	4050000	4200000	348
NC_044051.1	4200000	4350000	762
NC_044051.1	4350000	4500000	770
NC_044051.1	4500000	4650000	795
NC_044051.1	4650000	4800000	619
NC_044051.1	4800000	4950000	749
NC_044051.1	4950000	5100000	303
NC_044051.1	5100000	5250000	266
NC_044051.1	5250000	5400000	66
NC_044051.1	5400000	5550000	770
NC_044051.1	5550000	5700000	839
NC_044051.1	5700000	5850000	790
NC_044051.1	5850000	6000000	498
NC_044051.1	6000000	6150000	687
NC_044051.1	6150000	6300000	419
NC_044051.1	6300000	6450000	607
NC_044051.1	6450000	6600000	696
NC_044051.1	6600000	6750000	454
NC_044051.1	6750000	6900000	621
NC_044051.1	6900000	7050000	872
NC_044051.1	7050000	7200000	632
NC_044051.1	7200000	7350000	880
NC_044051.1	7350000	7500000	858
NC_044051.1	7500000	7650000	826
NC_044051.1	7650000	7800000	908
NC_044051.1	7800000	7950000	376
NC_044051.1	7950000	8100000	841
NC_044051.1	8100000	8250000	996
NC_044051.1	8250000	8400000	1253
NC_044051.1	8400000	8550000	869
NC_044051.1	8550000	8700000	783
NC_044051.1	8700000	8850000	784
NC_044051.1	8850000	9000000	687
NC_044051.1	9000000	9150000	616
NC_044051.1	9150000	9300000	744
NC_044051.1	9300000	9450000	719
NC_044051.1	9450000	9600000	690
NC_044051.1	9600000	9750000	619
NC_044051.1	9750000	9900000	664
NC_044051.1	9900000	10050000	823
NC_044051.1	10050000	10200000	897
NC_044051.1	10200000	10350000	838
NC_044051.1	10350000	10500000	581
NC_044051.1	10500000	10650000	781
NC_044051.1	10650000	10800000	820
NC_044051.1	10800000	10950000	731
NC_044051.1	10950000	11100000	667
NC_044051.1	11100000	11250000	563
NC_044051.1	11250000	11400000	998
NC_044051.1	11400000	11550000	815
NC_044051.1	11550000	11700000	611
NC_044051.1	11700000	11850000	672
NC_044051.1	11850000	12000000	520
NC_044051.1	12000000	12150000	789
NC_044051.1	12150000	12300000	874
NC_044051.1	12300000	12450000	343
NC_044051.1	12450000	12600000	0
NC_044051.1	12600000	12750000	453
NC_044051.1	12750000	12900000	519
NC_044051.1	12900000	13050000	552
NC_044051.1	13050000	13200000	679
NC_044051.1	13200000	13350000	856
NC_044051.1	13350000	13500000	829
NC_044051.1	13500000	13650000	992
NC_044051.1	13650000	13800000	922
NC_044051.1	13800000	13950000	284
NC_044051.1	13950000	14100000	669
NC_044051.1	14100000	14250000	554
NC_044051.1	14250000	14400000	433
NC_044051.1	14400000	14550000	189
NC_044051.1	14550000	14700000	168
NC_044051.1	14700000	14850000	216
NC_044051.1	14850000	15000000	262
NC_044051.1	15000000	15150000	451
NC_044051.1	15150000	15300000	259
NC_044051.1	15300000	15450000	631
NC_044051.1	15450000	15600000	504
NC_044051.1	15600000	15750000	710
NC_044051.1	15750000	15900000	712
NC_044051.1	15900000	16050000	586
NC_044051.1	16050000	16200000	738
NC_044051.1	16200000	16350000	830
NC_044051.1	16350000	16500000	671
NC_044051.1	16500000	16650000	546
NC_044051.1	16650000	16800000	678
NC_044051.1	16800000	16950000	576
NC_044051.1	16950000	17100000	745
NC_044051.1	17100000	17250000	1434
NC_044051.1	17250000	17400000	1811
NC_044051.1	17400000	17550000	1297
NC_044051.1	17550000	17700000	1454
NC_044051.1	17700000	17850000	1198
NC_044051.1	17850000	18000000	1140
NC_044051.1	18000000	18150000	1435
NC_044051.1	18150000	18300000	1940
NC_044051.1	18300000	18450000	1190
NC_044051.1	18450000	18600000	95
NC_044051.1	18600000	18750000	285
NC_044051.1	18750000	18900000	741
NC_044051.1	18900000	19050000	617
NC_044051.1	19050000	19200000	946
NC_044051.1	19200000	19350000	157
NC_044051.1	19350000	19500000	709
NC_044051.1	19500000	19650000	790
NC_044051.1	19650000	19800000	684
NC_044051.1	19800000	19950000	669
NC_044051.1	19950000	20100000	716
NC_044051.1	20100000	20250000	868
NC_044051.1	20250000	20400000	765
NC_044051.1	20400000	20550000	754
NC_044051.1	20550000	20700000	664
NC_044051.1	20700000	20850000	696
NC_044051.1	20850000	21000000	626
NC_044051.1	21000000	21150000	583
NC_044051.1	21150000	21300000	460
NC_044051.1	21300000	21450000	672
NC_044051.1	21450000	21600000	532
NC_044051.1	21600000	21750000	554
NC_044051.1	21750000	21900000	395
NC_044051.1	21900000	22050000	369
NC_044051.1	22050000	22200000	218
NC_044051.1	22200000	22350000	429
NC_044051.1	22350000	22500000	142
NC_044051.1	22500000	22650000	273
NC_044051.1	22650000	22800000	309
NC_044051.1	22800000	22950000	278
NC_044051.1	22950000	23100000	282
NC_044051.1	23100000	23250000	263
NC_044051.1	23250000	23400000	255
NC_044051.1	23400000	23550000	384
NC_044051.1	23550000	23700000	314
NC_044051.1	23700000	23850000	340
NC_044051.1	23850000	24000000	227
NC_044051.1	24000000	24150000	90
NC_044051.1	24150000	24300000	225
NC_044051.1	24300000	24450000	123
NC_044051.1	24450000	24600000	245
NC_044051.1	24600000	24750000	208
NC_044051.1	24750000	24900000	360
NC_044051.1	24900000	25050000	238
NC_044051.1	25050000	25200000	244
NC_044051.1	25200000	25350000	365
NC_044051.1	25350000	25500000	409
NC_044051.1	25500000	25650000	274
NC_044051.1	25650000	25800000	513
NC_044051.1	25800000	25950000	598
